,pp_total_raw,week,pct_access,engagement_index
454,"[32000, 34000[",35,0.03988505747126437,75.231875
455,"[32000, 34000[",36,0.13241610738255033,130.3714049586777
456,"[32000, 34000[",37,0.3820342205323194,162.0181640625
457,"[32000, 34000[",38,2.354359296482412,898.7705291005291
458,"[32000, 34000[",39,2.1969183922046285,923.2007978723404
459,"[32000, 34000[",40,2.1828004807692305,878.636268907563
460,"[32000, 34000[",41,2.2572888283378747,909.2950563909774
461,"[32000, 34000[",42,2.00354797979798,863.7159625212947
462,"[32000, 34000[",43,1.8899373040752352,724.8093584379359
463,"[32000, 34000[",44,1.8669821240799158,806.7576512968301
464,"[32000, 34000[",45,1.8275025484199796,766.4678367346938
465,"[32000, 34000[",46,1.9244630872483222,721.1385174418605
466,"[32000, 34000[",47,2.1158576051779936,848.2200431034483
467,"[32000, 34000[",48,1.3903666666666668,514.3911063829787
468,"[32000, 34000[",49,2.075655471289274,953.8978350515464
469,"[32000, 34000[",50,2.0822044728434506,949.0823033707865
470,"[32000, 34000[",51,1.9912328767123286,965.5408985507246
471,"[32000, 34000[",52,0.4328994082840236,186.5384429065744
472,"[32000, 34000[",53,0.3014364640883978,301.3560330578513
473,"[4000, 6000[",1,0.07526946107784431,17.550377358490564
474,"[4000, 6000[",2,1.3516216216216217,192.23712177121772
475,"[4000, 6000[",3,1.3234192037470727,177.95011131725417
476,"[4000, 6000[",4,1.3156643356643358,206.72383177570094
477,"[4000, 6000[",5,1.2657238307349665,180.5515905245347
478,"[4000, 6000[",6,1.2513388625592416,163.34003824091778
479,"[4000, 6000[",7,1.4398463356973994,336.83952127659575
480,"[4000, 6000[",8,1.238375314861461,326.61719123505975
481,"[4000, 6000[",9,1.3480021598272138,299.34897271268056
482,"[4000, 6000[",10,1.543187919463087,400.26961414791
483,"[4000, 6000[",11,1.1733529990167157,375.23290322580647
484,"[4000, 6000[",12,0.976111111111111,667.0937804878049
485,"[4000, 6000[",13,1.0975845790715972,644.4459447513811
486,"[4000, 6000[",14,0.44581308411214954,118.86014175257732
487,"[4000, 6000[",15,0.3782576557550158,115.05759036144579
488,"[4000, 6000[",16,1.3398697318007662,513.1317531831537
489,"[4000, 6000[",17,1.3503301886792451,490.93823992133724
490,"[4000, 6000[",18,1.2715905511811023,464.6897775530839
491,"[4000, 6000[",19,1.3436809815950919,470.7265016872891
492,"[4000, 6000[",20,1.3969039145907471,478.93551876379695
493,"[4000, 6000[",21,1.2991911764705881,443.2773317865429
494,"[4000, 6000[",22,0.8193564993564993,377.51063981042654
495,"[4000, 6000[",23,0.12028103044496487,47.700967741935486
496,"[4000, 6000[",24,0.02570552147239264,8.656749999999999
497,"[4000, 6000[",25,0.026138328530259367,7.2988
498,"[4000, 6000[",26,0.019015384615384615,8.810571428571428
499,"[4000, 6000[",27,0.023263157894736843,9.035857142857143
500,"[4000, 6000[",28,0.03827669902912621,10.645585585585586
501,"[4000, 6000[",29,0.04012048192771084,23.809607843137254
502,"[4000, 6000[",30,0.028053097345132744,11.658157894736842
503,"[4000, 6000[",31,0.02292134831460674,23.014615384615382
504,"[4000, 6000[",32,0.017319223985890652,19.71835294117647
505,"[4000, 6000[",33,0.03308885754583921,42.140454545454546
506,"[4000, 6000[",34,1.232589641434263,552.9592210526316
507,"[4000, 6000[",35,1.3864303178484108,380.3090784982935
508,"[4000, 6000[",36,1.3981283836040217,381.68886714727086
509,"[4000, 6000[",37,1.2230871369294605,364.75150112866817
510,"[4000, 6000[",38,1.2106533864541833,309.16648411829135
511,"[4000, 6000[",39,1.3298574821852733,337.39248087431696
512,"[4000, 6000[",40,1.4323506289308177,368.58612266112266
513,"[4000, 6000[",41,1.405459221160911,408.2040904522613
514,"[4000, 6000[",42,0.5255067567567568,155.44656346749224
515,"[4000, 6000[",43,0.5681095041322314,152.08053412462908
516,"[4000, 6000[",44,1.3523467741935484,357.6276195899772
517,"[4000, 6000[",45,1.3512490594431903,308.0758421052631
518,"[4000, 6000[",46,1.387819383259912,368.47413306451614
519,"[4000, 6000[",47,1.5829947722180733,390.5245854145854
520,"[4000, 6000[",48,1.1348832035595107,344.42286969253297
521,"[4000, 6000[",49,1.3378486334968465,330.63531220876047
522,"[4000, 6000[",50,1.3880894015861571,334.02133704735377
523,"[4000, 6000[",51,1.4712296983758701,445.00501937984495
524,"[4000, 6000[",52,0.2875566750629723,82.06940251572327
525,"[4000, 6000[",53,0.2618819188191882,92.66854054054055
526,"[6000, 8000[",1,0.15757840196345788,32.75628581925055
527,"[6000, 8000[",2,0.8627354883559263,115.18797950014041
528,"[6000, 8000[",3,0.8872831441422147,107.09002750687672
529,"[6000, 8000[",4,0.7223868401247178,93.77944622896057
530,"[6000, 8000[",5,0.9029273197357082,113.06731840463458
531,"[6000, 8000[",6,0.8188808457948377,111.01359359247228
532,"[6000, 8000[",7,0.8278006969953848,164.37354085603113
533,"[6000, 8000[",8,0.7607440843865818,200.91488898856247
534,"[6000, 8000[",9,0.866743389264693,217.92795071993513
535,"[6000, 8000[",10,0.8052015715749914,201.50520134228188
536,"[6000, 8000[",11,0.7724672048435923,208.37970391785467
537,"[6000, 8000[",12,0.4617075705492046,198.5664585730725
538,"[6000, 8000[",13,0.7338645072662858,276.8227289919421
539,"[6000, 8000[",14,0.6443123440481432,175.44395622345638
540,"[6000, 8000[",15,0.49936959401542896,168.77752517463486
541,"[6000, 8000[",16,0.79373557821304,222.01757115749527
542,"[6000, 8000[",17,0.7624947260973121,209.6274515705796
543,"[6000, 8000[",18,0.7230648708081364,195.64096653405102
544,"[6000, 8000[",19,0.7102706883217325,188.54391193363114
545,"[6000, 8000[",20,0.6520374293785312,172.09330682360428
546,"[6000, 8000[",21,0.44223439387837293,121.28830471901679
547,"[6000, 8000[",22,0.20367426231229654,61.09083401920439
548,"[6000, 8000[",23,0.06324468716609284,15.149794756812692
549,"[6000, 8000[",24,0.04304550155118925,14.080296644844518
550,"[6000, 8000[",25,0.04665788433671453,19.877649213531566
551,"[6000, 8000[",26,0.04711635098569772,23.58794604003481
552,"[6000, 8000[",27,0.042496154384002234,20.581774654597425
553,"[6000, 8000[",28,0.044714703265980434,23.893281045751635
554,"[6000, 8000[",29,0.043584076353133244,23.45997769350881
555,"[6000, 8000[",30,0.0394553822551777,21.70583114715001
556,"[6000, 8000[",31,0.03562674772036475,21.893817745803357
557,"[6000, 8000[",32,0.03373831775700935,21.33175701839303
558,"[6000, 8000[",33,0.03630679156908665,20.2684910013844
559,"[6000, 8000[",34,0.3129709345106696,94.276615280595
560,"[6000, 8000[",35,0.7443713789107764,242.29596142202232
561,"[6000, 8000[",36,0.8849744344049871,277.96642246248183
562,"[6000, 8000[",37,0.6840075586888582,195.08871506013892
563,"[6000, 8000[",38,0.7377682433375192,202.52583199097938
564,"[6000, 8000[",39,0.7686204704386522,209.0843331417074
565,"[6000, 8000[",40,0.829076343072573,227.51335711762627
566,"[6000, 8000[",41,0.8024757676192859,211.89667298911135
567,"[6000, 8000[",42,0.6477226598538074,188.1558435656195
568,"[6000, 8000[",43,0.704255362201538,200.3069807115961
569,"[6000, 8000[",44,0.7342960124691519,190.63478881574082
570,"[6000, 8000[",45,0.8165677076904087,204.41523852953557
571,"[6000, 8000[",46,0.8013734519883005,192.22747997751864
572,"[6000, 8000[",47,0.8206466798810704,192.996896719151
573,"[6000, 8000[",48,0.3885086806944556,115.49020382049173
574,"[6000, 8000[",49,0.7791694662187384,214.44689816757588
575,"[6000, 8000[",50,0.8110589968690527,218.83701925039114
576,"[6000, 8000[",51,0.7313040931866989,207.6302471441914
577,"[6000, 8000[",52,0.1278757126567845,46.58774422735346
578,"[6000, 8000[",53,0.08652228387327725,36.012419321257546
579,"[8000, 10000[",1,0.07229528665071273,13.471134088298045
580,"[8000, 10000[",2,1.038265780730897,147.61076923076922
581,"[8000, 10000[",3,1.0891679491797372,158.37952553215797
582,"[8000, 10000[",4,0.9487267409078094,138.90255872340424
583,"[8000, 10000[",5,1.0673246620760009,158.71129952988582
584,"[8000, 10000[",6,1.002090775510204,150.90361476551618
585,"[8000, 10000[",7,1.049067499763325,232.7953586544075
586,"[8000, 10000[",8,1.001623848763936,285.9002127256181
587,"[8000, 10000[",9,1.034984413304682,300.4824212632983
588,"[8000, 10000[",10,1.0825156085800829,307.5644075308467
589,"[8000, 10000[",11,1.0002810363214352,288.38783185185184
590,"[8000, 10000[",12,0.4902406343997812,198.94314823569866
591,"[8000, 10000[",13,0.5555372087034891,209.9554408050513
592,"[8000, 10000[",14,0.6366069275636222,209.72832541235672
593,"[8000, 10000[",15,0.4864417962003454,190.17913023314642
594,"[8000, 10000[",16,0.6887310898425439,207.57900614639598
595,"[8000, 10000[",17,0.6854341180067257,199.04803086397126
596,"[8000, 10000[",18,0.6559411654604442,187.86129894298048
597,"[8000, 10000[",19,0.621115392024658,174.1177647870587
598,"[8000, 10000[",20,0.5770472506034454,155.97990579107787
599,"[8000, 10000[",21,0.4995670351473923,140.53559127736597
600,"[8000, 10000[",22,0.233705035971223,74.62372172374573
601,"[8000, 10000[",23,0.1567321259345056,56.441248471882645
602,"[8000, 10000[",24,0.11111558914077806,45.29537644459551
603,"[8000, 10000[",25,0.10740174294453743,47.82206801388766
604,"[8000, 10000[",26,0.10290243043325115,52.119039985258894
605,"[8000, 10000[",27,0.07685092886270956,43.42408392056374
606,"[8000, 10000[",28,0.08371364395553764,37.14772563176896
607,"[8000, 10000[",29,0.0796146574733096,36.305487203350395
608,"[8000, 10000[",30,0.07276011717478573,37.62641402825134
609,"[8000, 10000[",31,0.06950171031806811,37.58949695121951
610,"[8000, 10000[",32,0.17077005556097086,75.7414021213249
611,"[8000, 10000[",33,0.38355785275324566,192.30008090045726
612,"[8000, 10000[",34,0.6654673003678506,273.3931814703102
613,"[8000, 10000[",35,0.8819005823276226,309.18566520644333
614,"[8000, 10000[",36,0.9273004876967412,310.81181448547153
615,"[8000, 10000[",37,0.7880628169014084,240.61789116569412
616,"[8000, 10000[",38,0.9060146446289763,262.5620710339384
617,"[8000, 10000[",39,0.9373220243289022,282.5272177706553
618,"[8000, 10000[",40,0.9305466414191748,268.20832932386156
619,"[8000, 10000[",41,0.9033109068751904,244.14715884892084
620,"[8000, 10000[",42,0.7565692034062735,219.3708104699803
621,"[8000, 10000[",43,0.849725861933146,228.69836312380036
622,"[8000, 10000[",44,0.9264211869814933,243.38108227370375
623,"[8000, 10000[",45,0.895371375678583,235.4125862851953
624,"[8000, 10000[",46,0.958618368962787,240.14428994744492
625,"[8000, 10000[",47,1.0142652205207119,245.87511706621166
626,"[8000, 10000[",48,0.5646147610091445,172.75691977183496
627,"[8000, 10000[",49,0.9433956231876874,257.08309989384884
628,"[8000, 10000[",50,0.9688565447604974,264.64970250262417
629,"[8000, 10000[",51,0.9072185089974294,261.8889059351793
630,"[8000, 10000[",52,0.27661348406801295,90.23267289234761
631,"[8000, 10000[",53,0.10699003160709945,46.003914033871446
